record_point,rotation_different,animator_rotation,agent_rotation,reward
505, 4.815619, 2519777, 2772166, 0.8116999
506, 7.191806, 2597773, 2892908, 0.8072512
507, 9.375091, 2600162, 2978994, 0.7948049
508, 8.253893, 2602331, 2985599, 0.8016897
509, 8.500306, 2603506, 3044446, 0.8007017
510, 6.737035, 2598448, 2983678, 0.8044745
511, 6.158159, 2463226, 2717197, 0.81578
512, 6.569793, 2469984, 2915974, 0.8106626
513, 7.615224, 2473075, 3002761, 0.8068202
514, 8.687023, 2604378, 2904997, 0.8058383
515, 8.781281, 2606713, 3000639, 0.8008412
516, 7.362328, 2610180, 2957166, 0.803149
517, 7.569908, 2614723, 3032182, 0.7960295
518, 7.199627, 2488288, 3156195, 0.8150172
519, 6.802345, 2487727, 3269138, 0.8142931
520, 7.447216, 2486327, 3214317, 0.8093973
521, 9.825619, 2606266, 3024756, 0.8007805
522, 11.22568, 2594583, 2852743, 0.8000199
523, 10.4661, 2581696, 3121062, 0.8028603
524, 8.933853, 2565465, 2907692, 0.8007153
525, 8.447588, 2552526, 2838752, 0.8043957
526, 9.047223, 2410790, 3036009, 0.7994447
527, 9.423553, 2273073, 3043824, 0.803783
528, 8.742188, 2635549, 3092183, 0.8087341
529, 7.626372, 2608331, 3264136, 0.8089519
530, 6.982214, 2587536, 3125486, 0.8091366
531, 7.817054, 2572422, 3401408, 0.804144
532, 8.688665, 2563953, 3237731, 0.8084862
533, 9.242385, 2558992, 3245215, 0.8050047
534, 10.19353, 2556499, 2713506, 0.7967383
535, 12.51385, 2557217, 3018563, 0.7859114
536, 13.88926, 2688469, 2915785, 0.7899175
537, 13.72017, 2691623, 3065222, 0.7902411
538, 12.79119, 2564725, 3066733, 0.791284
539, 11.94513, 2696256, 3194502, 0.7900808
540, 12.03763, 2566027, 3395937, 0.7896786
541, 13.60898, 2564449, 3070633, 0.7863712
542, 14.39377, 2562447, 3220310, 0.7843698
543, 14.71478, 2559167, 2880344, 0.7755322
544, 15.52348, 2555262, 3064315, 0.7758963
545, 14.29844, 2550561, 2839436, 0.7855207
546, 12.3326, 2542535, 3211517, 0.7930844
547, 10.79878, 2560185, 3315935, 0.7949287
548, 10.26661, 2394218, 3330576, 0.7930562
549, 11.24041, 2255413, 3179556, 0.7913519
550, 12.23858, 2259279, 3201502, 0.7852989
551, 12.19009, 2394616, 3178826, 0.7838883
552, 11.81591, 2394249, 2954569, 0.7838779
553, 12.23899, 2401289, 2867223, 0.7870492
554, 12.6178, 2407247, 2907526, 0.7877839
555, 10.53041, 2425438, 3063370, 0.7922952
