record_point,rotation_different,animator_rotation,agent_rotation,reward
389, 17.11333, 30.02527, 26.13435, 0.7543347
390, 16.68888, 29.99176, 25.28778, 0.7536779
391, 15.74092, 29.85751, 24.57445, 0.7493721
392, 14.58799, 29.73231, 24.78015, 0.753337
393, 13.69915, 29.59382, 25.99945, 0.75699
394, 12.35702, 29.44147, 26.96914, 0.7580601
395, 14.52568, 29.24958, 29.11275, 0.7335615
396, 18.71379, 29.08539, 30.35052, 0.7312588
397, 19.2415, 28.94463, 28.6026, 0.7379124
398, 19.69935, 28.86156, 28.46195, 0.7410102
399, 16.87099, 28.79994, 27.34633, 0.7334784
400, 15.19945, 28.77836, 26.20867, 0.7445729
401, 15.20912, 28.77162, 26.31948, 0.7456138
402, 16.11264, 28.76938, 26.33137, 0.7476716
403, 17.00558, 28.71233, 25.62685, 0.7342811
404, 19.68828, 28.65784, 25.49214, 0.7245564
405, 21.50764, 28.60483, 26.15028, 0.7208506
406, 23.05985, 28.5527, 26.86315, 0.7257696
407, 23.1404, 28.50132, 27.23623, 0.7248905
408, 22.08813, 28.45435, 26.16507, 0.7252317
409, 19.52339, 28.4093, 26.296, 0.7346826
410, 18.24698, 28.3662, 26.77247, 0.7411865
411, 17.61766, 28.32182, 27.07028, 0.7420552
412, 14.67204, 28.27675, 25.86933, 0.7548244
413, 14.08462, 28.23322, 26.03087, 0.7384109
414, 18.58249, 28.19286, 28.1628, 0.7294962
415, 21.37466, 28.15913, 28.40499, 0.734831
416, 21.9849, 28.13201, 27.85357, 0.7251783
417, 19.43207, 28.11151, 27.72987, 0.7360769
418, 19.30731, 28.09829, 26.57771, 0.7362139
419, 18.51208, 28.09015, 26.30769, 0.7435127
420, 17.85077, 28.08785, 25.37131, 0.7454332
421, 19.21382, 28.08939, 25.71923, 0.7362635
422, 20.7592, 28.09702, 26.35217, 0.7377717
423, 25.7709, 28.10885, 28.17392, 0.7227404
424, 25.82111, 28.13207, 28.38377, 0.730722
425, 23.38982, 28.16926, 28.30585, 0.736861
426, 21.02297, 28.22846, 26.90975, 0.7411479
427, 17.92235, 28.31161, 25.45972, 0.7439172
428, 16.55041, 28.41625, 24.67581, 0.7462896
429, 16.48734, 28.53518, 25.24082, 0.7488909
430, 17.25154, 28.65585, 25.02825, 0.742727
431, 19.56374, 28.77239, 25.27934, 0.7302343
432, 23.63621, 28.88415, 27.09433, 0.7143885
433, 23.83229, 28.96446, 26.66837, 0.7244844
434, 21.60933, 29.03758, 26.37018, 0.7279805
435, 20.86962, 29.08919, 25.69417, 0.7288138
436, 20.74528, 29.13707, 25.22279, 0.7299321
437, 22.06772, 29.18222, 25.6434, 0.7251186
438, 21.10381, 29.22241, 26.32359, 0.7222609
439, 22.46872, 29.26285, 26.79866, 0.7186665
440, 24.46871, 29.2959, 27.64705, 0.7113832
441, 24.34013, 29.29964, 27.23051, 0.7120425
442, 21.69822, 29.29934, 26.26766, 0.7073917
443, 21.03607, 29.282, 26.94691, 0.6995091
444, 22.35244, 29.26292, 26.41864, 0.6883005
445, 24.52018, 29.24146, 26.31334, 0.685044
446, 23.678, 29.21404, 26.59554, 0.6816238
447, 28.80075, 29.18359, 27.23096, 0.6829016
448, 40.26185, 29.14449, 29.32359, 0.6481807
449, 40.08318, 29.10561, 28.70076, 0.6619276
450, 39.12017, 29.05588, 29.2949, 0.664011
451, 39.20457, 29.00894, 29.19675, 0.6696853
452, 36.53299, 28.96868, 28.09474, 0.6595017
453, 34.02979, 28.92451, 26.56189, 0.6638746
454, 34.22804, 28.89829, 25.63161, 0.6694021
455, 35.80061, 28.87191, 24.20584, 0.6734485
456, 35.31207, 28.85014, 23.92831, 0.6702852
457, 35.73013, 28.83023, 23.92917, 0.6687098
458, 32.16414, 28.80859, 23.83797, 0.6772957
459, 30.18843, 28.78654, 23.82271, 0.6807243
460, 30.58117, 28.7642, 24.59857, 0.6730784
461, 34.42068, 28.74224, 25.91695, 0.6704561
462, 35.01027, 28.71793, 25.28838, 0.6716103
463, 32.51151, 28.69032, 23.75376, 0.6798368
464, 29.26468, 28.6619, 21.94934, 0.6854614
465, 30.60184, 28.63136, 23.00058, 0.6837038
466, 35.33132, 28.59896, 24.51021, 0.6652422
467, 36.78767, 28.56507, 24.9566, 0.6632208
468, 35.07026, 28.53644, 25.17085, 0.6795192
469, 29.88784, 28.51275, 24.90683, 0.6690331
470, 30.69672, 28.50408, 24.1642, 0.6710235
471, 35.94845, 28.49636, 24.76242, 0.6770849
472, 29.33404, 28.48935, 22.9026, 0.697186
473, 28.19984, 28.4899, 21.86073, 0.697186
474, 0, 25.01035, 25.0104, 0.697186
475, 4.916898, 25.01035, 24.73464, 0.7614052
476, 11.01627, 25.00096, 24.5266, 0.7765389
477, 11.43073, 24.99641, 24.84882, 0.7792823
478, 11.05498, 24.99776, 26.58008, 0.7753527
479, 10.94604, 25.01127, 27.35133, 0.784182
480, 11.47195, 25.03595, 27.15103, 0.7910833
481, 10.76198, 25.06079, 25.7316, 0.7928939
482, 10.08814, 25.08832, 25.09165, 0.7986011
483, 10.51348, 25.12004, 24.42852, 0.7930576
484, 11.69946, 25.15739, 24.79324, 0.7891113
485, 15.81899, 25.2004, 26, 0.770487
486, 16.80066, 25.24876, 26.62171, 0.7764891
487, 16.76446, 25.30173, 27.06842, 0.7812781
488, 14.98496, 25.35948, 27.05446, 0.7881438
489, 13.43281, 25.41844, 27.22648, 0.7895463
490, 12.61174, 25.4794, 27.67556, 0.7890477
491, 12.34003, 25.48972, 28.33625, 0.7864602
492, 12.05226, 25.47855, 28.04231, 0.7925345
493, 11.75576, 25.47052, 26.46706, 0.7875385
494, 12.78201, 25.47226, 26.25549, 0.7926471
495, 13.51089, 25.48676, 26.52488, 0.7932351
496, 14.61728, 25.49447, 27.37741, 0.7858341
497, 14.16492, 25.50891, 27.26185, 0.788089
