record_point,rotation_different,animator_rotation,agent_rotation,reward
488, 16.10893, 1649.347, 1541.961, 0.774097
489, 17.8193, 1648.067, 1572.313, 0.7738253
490, 17.75423, 1646.809, 1574.321, 0.77693
491, 16.1927, 1645.416, 1556.214, 0.7819226
492, 14.56813, 1643.834, 1528.96, 0.7844957
493, 13.18344, 1642.206, 1521.37, 0.7841757
494, 13.43065, 1640.456, 1540.011, 0.7854989
495, 14.46772, 1638.6, 1548.961, 0.7846199
496, 14.62491, 1636.658, 1546.173, 0.7872074
497, 15.14301, 1635.017, 1536.9, 0.7833261
498, 15.11476, 1633.66, 1510.875, 0.7806938
499, 15.1274, 1633.163, 1511.81, 0.7807699
500, 16.24482, 1632.721, 1553.062, 0.7720704
501, 15.80738, 1632.319, 1588.98, 0.7805917
502, 14.75922, 1632.351, 1577.119, 0.7805917
503, 0, 1432.988, 1432.99, 0.7805917
504, 2.85901, 1432.988, 1392.978, 0.7737944
505, 3.580755, 1432.449, 1353.543, 0.8243557
506, 4.404294, 1432.189, 1399.083, 0.8150712
507, 6.353068, 1432.266, 1440.888, 0.8043053
508, 6.579185, 1433.04, 1462.505, 0.811029
509, 7.492534, 1434.454, 1392.003, 0.7976944
510, 9.035217, 1435.877, 1440.182, 0.7950109
511, 9.40231, 1437.455, 1448.127, 0.7956214
512, 8.999174, 1439.272, 1469.376, 0.7932982
513, 8.426872, 1441.412, 1478.341, 0.8044707
514, 7.445367, 1443.876, 1461.719, 0.8012027
